70,0.995,0.994,0.991,0.993,0.996,0.994,0.995,0.997,0.995,0.994,0.996,0.996
75,0.997,0.995,0.993,0.996,0.997,0.996,0.997,0.999,0.996,0.996,0.997,0.999
80,0.998,1.000,0.995,0.999,1.000,0.999,1.003,1.000,0.999,0.999,0.999,0.998
85,0.999,1.000,0.995,0.998,0.999,1.001,1.003,1.002,1.000,0.999,1.000,0.999
90,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
95,0.999,1.000,0.994,0.999,1.003,1.001,1.002,1.001,1.001,0.999,1.000,0.998
100,0.999,0.998,0.993,0.998,1.000,1.001,1.002,0.999,0.999,0.997,0.999,0.995
105,0.998,0.996,0.991,0.996,0.999,0.999,1.001,1.000,0.999,0.999,0.997,0.998
110,0.995,0.993,0.990,0.993,0.994,0.993,0.993,0.994,0.993,0.994,0.994,0.994
115,0.993,0.990,0.985,0.988,0.991,0.992,0.993,0.992,0.991,0.991,0.992,0.991
120,0.989,0.986,0.979,0.983,0.983,0.984,0.988,0.988,0.986,0.987,0.989,0.984
125,0.984,0.978,0.973,0.978,0.981,0.981,0.983,0.983,0.984,0.982,0.984,0.985
130,-,0.969,0.967,0.969,0.972,0.971,0.975,0.975,0.975,0.975,0.977,0.977
135,-,0.959,0.954,0.958,0.963,0.962,0.964,0.965,0.965,0.967,0.969,0.971
140,-,0.946,0.939,0.945,0.948,0.950,0.954,0.956,0.958,0.958,0.961,0.961
145,-,0.930,0.922,0.927,0.932,0.934,0.937,0.942,0.946,0.947,0.951,0.950
150,-,0.908,0.898,0.904,0.911,0.913,0.920,0.926,0.931,0.935,0.938,0.942
155,-,0.878,0.867,0.875,0.883,0.887,0.894,0.902,0.908,0.916,0.922,0.926
160,-,-,0.827,0.836,0.846,0.853,0.863,0.875,0.886,0.894,0.903,0.910
165,-,-,0.767,0.780,0.795,0.806,0.816,0.839,0.854,0.866,0.878,0.890
168,-,-,0.720,0.736,0.755,0.769,0.785,0.811,0.832,0.846,0.859,0.877
170,-,-,0.678,0.701,0.723,0.740,0.757,0.789,0.810,0.829,0.846,0.863
173,-,-,0.614,0.643,0.670,0.690,0.712,0.753,0.782,0.804,0.823,0.847
175,-,-,0.578,0.609,0.638,0.660,0.684,0.731,0.762,0.788,0.810,0.837
177,-,-,0.558,0.586,0.616,0.642,0.666,0.714,0.750,0.777,0.799,0.828
178,-,-,0.550,0.576,0.606,0.632,0.659,0.707,0.744,0.772,0.796,0.823
179,-,-,0.550,0.570,0.597,0.624,0.649,0.700,0.739,0.768,0.793,0.823
180,-,-,0.548,0.567,0.595,0.621,0.647,0.700,0.738,0.767,0.791,0.820
point,0.633,1.007,0.964,0.960,0.963,0.963,0.967,0.969,0.970,0.971,0.973,0.974
end anisotropy function data
